iso3,year,risk.factor,measure,unit,sex,age,best,lo,hi
KGZ,2021,smoking,inc,num,f,15+,50,13,109
KGZ,2021,smoking,inc,num,m,15+,790,277,1569
KGZ,2021,undernutrition,inc,num,a,a,1145,941,1368
KHM,2021,hiv,inc,num,a,a,3719,1141,7794
KHM,2021,diabetes,inc,num,a,18+,1533,366,3520
KHM,2021,diabetes,inc,num,f,18+,602,142,1389
KHM,2021,diabetes,inc,num,m,18+,954,221,2212
KHM,2021,alcohol,inc,num,a,15+,4716,1191,10620
KHM,2021,alcohol,inc,num,f,15+,727,202,1582
KHM,2021,alcohol,inc,num,m,15+,4459,1366,9348
KHM,2021,smoking,inc,num,a,15+,3806,659,9654
KHM,2021,smoking,inc,num,f,15+,174,36,418
KHM,2021,smoking,inc,num,m,15+,3970,959,9077
KHM,2021,undernutrition,inc,num,a,a,5661,3858,7805
KIR,2021,hiv,inc,num,a,a,,,
KIR,2021,diabetes,inc,num,a,18+,42,11,91
KIR,2021,diabetes,inc,num,f,18+,20,6,42
KIR,2021,diabetes,inc,num,m,18+,21,6,45
KIR,2021,alcohol,inc,num,a,15+,45,10,103
KIR,2021,alcohol,inc,num,f,15+,8,2,17
KIR,2021,alcohol,inc,num,m,15+,36,12,74
KIR,2021,smoking,inc,num,a,15+,77,14,190
KIR,2021,smoking,inc,num,f,15+,26,6,60
KIR,2021,smoking,inc,num,m,15+,49,13,107
KIR,2021,undernutrition,inc,num,a,a,44,33,56
KNA,2021,hiv,inc,num,a,a,,,
KNA,2021,diabetes,inc,num,a,18+,0,0,0
KNA,2021,diabetes,inc,num,f,18+,0,,
KNA,2021,diabetes,inc,num,m,18+,0,0,0
KNA,2021,alcohol,inc,num,a,15+,0,0,0
KNA,2021,alcohol,inc,num,f,15+,0,,
KNA,2021,alcohol,inc,num,m,15+,0,0,0
KNA,2021,smoking,inc,num,a,15+,,,
KNA,2021,smoking,inc,num,f,15+,,,
KNA,2021,smoking,inc,num,m,15+,,,
KNA,2021,undernutrition,inc,num,a,a,,,
KOR,2021,hiv,inc,num,a,a,226,72,465
KOR,2021,diabetes,inc,num,a,18+,1052,464,1877
KOR,2021,diabetes,inc,num,f,18+,361,147,671
KOR,2021,diabetes,inc,num,m,18+,711,295,1307
KOR,2021,alcohol,inc,num,a,15+,6579,3222,11116
KOR,2021,alcohol,inc,num,f,15+,1511,707,2615
KOR,2021,alcohol,inc,num,m,15+,5188,2836,8237
KOR,2021,smoking,inc,num,a,15+,2864,961,5786
KOR,2021,smoking,inc,num,f,15+,362,123,728
KOR,2021,smoking,inc,num,m,15+,2655,1045,5002
KOR,2021,undernutrition,inc,num,a,a,1195,1099,1295
KWT,2021,hiv,inc,num,a,a,4,1,9
KWT,2021,diabetes,inc,num,a,18+,71,31,126
KWT,2021,diabetes,inc,num,f,18+,26,11,46
KWT,2021,diabetes,inc,num,m,18+,44,20,77
KWT,2021,alcohol,inc,num,a,15+,7,2,14
KWT,2021,alcohol,inc,num,f,15+,0,0,1
KWT,2021,alcohol,inc,num,m,15+,6,2,12
KWT,2021,smoking,inc,num,a,15+,73,20,158
KWT,2021,smoking,inc,num,f,15+,3,1,7
KWT,2021,smoking,inc,num,m,15+,78,29,150
KWT,2021,undernutrition,inc,num,a,a,45,38,52
LAO,2021,hiv,inc,num,a,a,398,111,866
LAO,2021,diabetes,inc,num,a,18+,406,97,933
LAO,2021,diabetes,inc,num,f,18+,142,35,321
LAO,2021,diabetes,inc,num,m,18+,263,62,603
LAO,2021,alcohol,inc,num,a,15+,1177,284,2693
LAO,2021,alcohol,inc,num,f,15+,156,43,341
LAO,2021,alcohol,inc,num,m,15+,1183,363,2476
LAO,2021,smoking,inc,num,a,15+,1408,248,3552
LAO,2021,smoking,inc,num,f,15+,118,24,283
LAO,2021,smoking,inc,num,m,15+,1464,381,3262
LAO,2021,undernutrition,inc,num,a,a,1096,693,1589
LBN,2021,hiv,inc,num,a,a,5,1,11
LBN,2021,diabetes,inc,num,a,18+,40,14,78
LBN,2021,diabetes,inc,num,f,18+,23,9,43
LBN,2021,diabetes,inc,num,m,18+,15,6,29
LBN,2021,alcohol,inc,num,a,15+,107,39,209
LBN,2021,alcohol,inc,num,f,15+,14,5,27
LBN,2021,alcohol,inc,num,m,15+,61,29,104
LBN,2021,smoking,inc,num,a,15+,102,27,226
LBN,2021,smoking,inc,num,f,15+,51,17,102
LBN,2021,smoking,inc,num,m,15+,43,15,85
LBN,2021,undernutrition,inc,num,a,a,93,79,108
LBR,2021,hiv,inc,num,a,a,1747,519,3706
LBR,2021,diabetes,inc,num,a,18+,568,90,1475
LBR,2021,diabetes,inc,num,f,18+,226,44,552
LBR,2021,diabetes,inc,num,m,18+,341,65,839
LBR,2021,alcohol,inc,num,a,15+,1646,280,4196
LBR,2021,alcohol,inc,num,f,15+,182,42,420
LBR,2021,alcohol,inc,num,m,15+,1586,424,3499
LBR,2021,smoking,inc,num,a,15+,571,50,1706
LBR,2021,smoking,inc,num,f,15+,49,8,125
LBR,2021,smoking,inc,num,m,15+,583,103,1468
LBR,2021,undernutrition,inc,num,a,a,7231,4611,10432
LBY,2021,hiv,inc,num,a,a,90,24,199
LBY,2021,diabetes,inc,num,a,18+,279,76,611
LBY,2021,diabetes,inc,num,f,18+,114,32,248
LBY,2021,diabetes,inc,num,m,18+,160,42,355
LBY,2021,alcohol,inc,num,a,15+,26,5,63
LBY,2021,alcohol,inc,num,f,15+,3,0,7
LBY,2021,alcohol,inc,num,m,15+,26,6,59
LBY,2021,smoking,inc,num,a,15+,,,
LBY,2021,smoking,inc,num,f,15+,,,
LBY,2021,smoking,inc,num,m,15+,,,
LBY,2021,undernutrition,inc,num,a,a,,,
LCA,2021,hiv,inc,num,a,a,,,
LCA,2021,diabetes,inc,num,a,18+,0,0,0
LCA,2021,diabetes,inc,num,f,18+,0,0,0
LCA,2021,diabetes,inc,num,m,18+,0,0,0
LCA,2021,alcohol,inc,num,a,15+,0,0,0
LCA,2021,alcohol,inc,num,f,15+,0,0,0
LCA,2021,alcohol,inc,num,m,15+,0,0,0
LCA,2021,smoking,inc,num,a,15+,,,
LCA,2021,smoking,inc,num,f,15+,,,
LCA,2021,smoking,inc,num,m,15+,,,
LCA,2021,undernutrition,inc,num,a,a,,,
LKA,2021,hiv,inc,num,a,a,44,12,94
LKA,2021,diabetes,inc,num,a,18+,488,152,1014
LKA,2021,diabetes,inc,num,f,18+,158,48,331
LKA,2021,diabetes,inc,num,m,18+,317,91,681
LKA,2021,alcohol,inc,num,a,15+,918,289,1903
LKA,2021,alcohol,inc,num,f,15+,68,24,135
LKA,2021,alcohol,inc,num,m,15+,1126,428,2155
LKA,2021,smoking,inc,num,a,15+,896,206,2085
LKA,2021,smoking,inc,num,f,15+,4,1,10
LKA,2021,smoking,inc,num,m,15+,1139,348,2390
LKA,2021,undernutrition,inc,num,a,a,1773,1285,2338
LSO,2021,hiv,inc,num,a,a,6665,2945,11877
LSO,2021,diabetes,inc,num,a,18+,585,111,1442
LSO,2021,diabetes,inc,num,f,18+,201,43,477
LSO,2021,diabetes,inc,num,m,18+,337,63,837
LSO,2021,alcohol,inc,num,a,15+,1490,312,3571
LSO,2021,alcohol,inc,num,f,15+,125,31,283
LSO,2021,alcohol,inc,num,m,15+,1690,483,3639
LSO,2021,smoking,inc,num,a,15+,1404,198,3765
LSO,2021,smoking,inc,num,f,15+,9,1,24
LSO,2021,smoking,inc,num,m,15+,1731,398,4025
LSO,2021,undernutrition,inc,num,a,a,4714,2929,6917
LTU,2021,hiv,inc,num,a,a,21,6,44
LTU,2021,diabetes,inc,num,a,18+,30,11,59
LTU,2021,diabetes,inc,num,f,18+,6,2,13
LTU,2021,diabetes,inc,num,m,18+,26,8,53
LTU,2021,alcohol,inc,num,a,15+,161,73,283
LTU,2021,alcohol,inc,num,f,15+,14,6,25
LTU,2021,alcohol,inc,num,m,15+,191,102,306
LTU,2021,smoking,inc,num,a,15+,106,35,217
LTU,2021,smoking,inc,num,f,15+,17,6,33
LTU,2021,smoking,inc,num,m,15+,104,40,198
LTU,2021,undernutrition,inc,num,a,a,38,32,44
LUX,2021,hiv,inc,num,a,a,1,0,3
LUX,2021,diabetes,inc,num,a,18+,0,0,1
LUX,2021,diabetes,inc,num,f,18+,0,0,0
LUX,2021,diabetes,inc,num,m,18+,1,0,2
LUX,2021,alcohol,inc,num,a,15+,4,2,8
LUX,2021,alcohol,inc,num,f,15+,0,0,0
LUX,2021,alcohol,inc,num,m,15+,6,3,10
LUX,2021,smoking,inc,num,a,15+,3,1,8
LUX,2021,smoking,inc,num,f,15+,0,0,0
LUX,2021,smoking,inc,num,m,15+,3,1,6
LUX,2021,undernutrition,inc,num,a,a,2,1,2
LVA,2021,hiv,inc,num,a,a,26,8,54
LVA,2021,diabetes,inc,num,a,18+,14,5,29
LVA,2021,diabetes,inc,num,f,18+,4,1,8
LVA,2021,diabetes,inc,num,m,18+,11,3,23
LVA,2021,alcohol,inc,num,a,15+,111,53,190
LVA,2021,alcohol,inc,num,f,15+,12,5,21
LVA,2021,alcohol,inc,num,m,15+,118,67,183
LVA,2021,smoking,inc,num,a,15+,69,23,140
LVA,2021,smoking,inc,num,f,15+,14,5,28
LVA,2021,smoking,inc,num,m,15+,62,25,116
LVA,2021,undernutrition,inc,num,a,a,15,13,17
MAC,2021,hiv,inc,num,a,a,,,
MAC,2021,diabetes,inc,num,a,18+,,,
MAC,2021,alcohol,inc,num,a,15+,,,
MAC,2021,smoking,inc,num,a,15+,,,
MAC,2021,undernutrition,inc,num,a,a,33,28,38
MAR,2021,hiv,inc,num,a,a,406,127,844
MAR,2021,diabetes,inc,num,a,18+,2230,832,4305
MAR,2021,diabetes,inc,num,f,18+,853,335,1609
MAR,2021,diabetes,inc,num,m,18+,1391,541,2633
MAR,2021,alcohol,inc,num,a,15+,322,97,678
MAR,2021,alcohol,inc,num,f,15+,31,12,60
MAR,2021,alcohol,inc,num,m,15+,391,150,743
MAR,2021,smoking,inc,num,a,15+,2250,521,5220
MAR,2021,smoking,inc,num,f,15+,54,15,115
MAR,2021,smoking,inc,num,m,15+,2494,836,5042
MAR,2021,undernutrition,inc,num,a,a,2928,2454,3443
MDA,2021,hiv,inc,num,a,a,225,74,459
MDA,2021,diabetes,inc,num,a,18+,83,29,164
MDA,2021,diabetes,inc,num,f,18+,24,8,50
MDA,2021,diabetes,inc,num,m,18+,56,18,115
MDA,2021,alcohol,inc,num,a,15+,259,102,488
MDA,2021,alcohol,inc,num,f,15+,30,12,55
MDA,2021,alcohol,inc,num,m,15+,286,134,493
MDA,2021,smoking,inc,num,a,15+,266,80,560
MDA,2021,smoking,inc,num,f,15+,21,6,43
MDA,2021,smoking,inc,num,m,15+,296,115,562
MDA,2021,undernutrition,inc,num,a,a,,,
MDG,2021,hiv,inc,num,a,a,2540,679,5603
MDG,2021,diabetes,inc,num,a,18+,1765,273,4619
MDG,2021,diabetes,inc,num,f,18+,623,111,1565
MDG,2021,diabetes,inc,num,m,18+,1200,214,3016
MDG,2021,alcohol,inc,num,a,15+,3756,629,9617
MDG,2021,alcohol,inc,num,f,15+,306,71,711
MDG,2021,alcohol,inc,num,m,15+,3858,967,8713
MDG,2021,smoking,inc,num,a,15+,5396,594,15368
MDG,2021,smoking,inc,num,f,15+,166,28,423
MDG,2021,smoking,inc,num,m,15+,5723,1170,13819
MDG,2021,undernutrition,inc,num,a,a,32052,20439,46235
MDV,2021,hiv,inc,num,a,a,0,0,0
MDV,2021,diabetes,inc,num,a,18+,9,2,18
MDV,2021,diabetes,inc,num,f,18+,3,1,7
MDV,2021,diabetes,inc,num,m,18+,5,1,11
MDV,2021,alcohol,inc,num,a,15+,9,2,18
MDV,2021,alcohol,inc,num,f,15+,1,0,2
MDV,2021,alcohol,inc,num,m,15+,8,3,16
MDV,2021,smoking,inc,num,a,15+,20,5,46
MDV,2021,smoking,inc,num,f,15+,1,0,2
MDV,2021,smoking,inc,num,m,15+,21,7,41
MDV,2021,undernutrition,inc,num,a,a,,,
MEX,2021,hiv,inc,num,a,a,1636,512,3401
MEX,2021,diabetes,inc,num,a,18+,1570,527,3170
MEX,2021,diabetes,inc,num,f,18+,612,206,1233
MEX,2021,diabetes,inc,num,m,18+,932,297,1921
MEX,2021,alcohol,inc,num,a,15+,1505,463,3148
MEX,2021,alcohol,inc,num,f,15+,104,37,206
MEX,2021,alcohol,inc,num,m,15+,1638,616,3150
MEX,2021,smoking,inc,num,a,15+,2044,465,4770
MEX,2021,smoking,inc,num,f,15+,384,109,830
MEX,2021,smoking,inc,num,m,15+,1820,549,3841
MEX,2021,undernutrition,inc,num,a,a,4321,3250,5542
MHL,2021,hiv,inc,num,a,a,,,
MHL,2021,diabetes,inc,num,a,18+,11,3,25
MHL,2021,diabetes,inc,num,f,18+,6,1,13
MHL,2021,diabetes,inc,num,m,18+,5,1,11
MHL,2021,alcohol,inc,num,a,15+,,,
MHL,2021,alcohol,inc,num,f,15+,,,
MHL,2021,alcohol,inc,num,m,15+,,,
MHL,2021,smoking,inc,num,a,15+,14,2,36
MHL,2021,smoking,inc,num,f,15+,1,0,3
MHL,2021,smoking,inc,num,m,15+,11,3,24
MHL,2021,undernutrition,inc,num,a,a,,,
MKD,2021,hiv,inc,num,a,a,1,0,2
MKD,2021,diabetes,inc,num,a,18+,7,2,15
MKD,2021,diabetes,inc,num,f,18+,2,0,4
MKD,2021,diabetes,inc,num,m,18+,5,1,11
MKD,2021,alcohol,inc,num,a,15+,27,10,52
MKD,2021,alcohol,inc,num,f,15+,3,1,6
MKD,2021,alcohol,inc,num,m,15+,27,11,50
MKD,2021,smoking,inc,num,a,15+,,,
MKD,2021,smoking,inc,num,f,15+,,,
MKD,2021,smoking,inc,num,m,15+,,,
MKD,2021,undernutrition,inc,num,a,a,13,9,17
MLI,2021,hiv,inc,num,a,a,896,256,1928
MLI,2021,diabetes,inc,num,a,18+,376,38,1091
MLI,2021,diabetes,inc,num,f,18+,121,16,328
MLI,2021,diabetes,inc,num,m,18+,274,40,725
MLI,2021,alcohol,inc,num,a,15+,196,20,564
MLI,2021,alcohol,inc,num,f,15+,0,0,0
MLI,2021,alcohol,inc,num,m,15+,230,47,556
MLI,2021,smoking,inc,num,a,15+,398,22,1293
MLI,2021,smoking,inc,num,f,15+,17,2,48
MLI,2021,smoking,inc,num,m,15+,460,70,1208
MLI,2021,undernutrition,inc,num,a,a,1978,1263,2850
MLT,2021,hiv,inc,num,a,a,2,0,4
MLT,2021,diabetes,inc,num,a,18+,6,2,12
MLT,2021,diabetes,inc,num,f,18+,0,0,1
MLT,2021,diabetes,inc,num,m,18+,6,2,12
MLT,2021,alcohol,inc,num,a,15+,13,5,25
MLT,2021,alcohol,inc,num,f,15+,1,0,2
MLT,2021,alcohol,inc,num,m,15+,17,8,30
MLT,2021,smoking,inc,num,a,15+,21,7,43
MLT,2021,smoking,inc,num,f,15+,3,1,6
MLT,2021,smoking,inc,num,m,15+,19,7,37
MLT,2021,undernutrition,inc,num,a,a,3,2,3
MMR,2021,hiv,inc,num,a,a,16960,5339,35177
MMR,2021,diabetes,inc,num,a,18+,6423,1911,13621
MMR,2021,diabetes,inc,num,f,18+,2320,682,4945
MMR,2021,diabetes,inc,num,m,18+,4033,1128,8753
MMR,2021,alcohol,inc,num,a,15+,7623,2122,16575
MMR,2021,alcohol,inc,num,f,15+,844,265,1754
MMR,2021,alcohol,inc,num,m,15+,8367,2725,17117
MMR,2021,smoking,inc,num,a,15+,18518,4082,43661
MMR,2021,smoking,inc,num,f,15+,1196,293,2722
MMR,2021,smoking,inc,num,m,15+,20729,6024,44356
MMR,2021,undernutrition,inc,num,a,a,27559,19061,37599
MNE,2021,hiv,inc,num,a,a,1,0,2
MNE,2021,diabetes,inc,num,a,18+,3,1,6
MNE,2021,diabetes,inc,num,f,18+,0,0,1
MNE,2021,diabetes,inc,num,m,18+,2,0,5
MNE,2021,alcohol,inc,num,a,15+,11,4,21
MNE,2021,alcohol,inc,num,f,15+,1,0,2
MNE,2021,alcohol,inc,num,m,15+,12,6,21
MNE,2021,smoking,inc,num,a,15+,15,4,30
MNE,2021,smoking,inc,num,f,15+,4,1,8
MNE,2021,smoking,inc,num,m,15+,10,3,19
MNE,2021,undernutrition,inc,num,a,a,5,4,6
MNG,2021,hiv,inc,num,a,a,50,11,119
MNG,2021,diabetes,inc,num,a,18+,763,134,1925
MNG,2021,diabetes,inc,num,f,18+,222,40,556
MNG,2021,diabetes,inc,num,m,18+,552,94,1406
MNG,2021,alcohol,inc,num,a,15+,2103,378,5277
MNG,2021,alcohol,inc,num,f,15+,230,44,566
MNG,2021,alcohol,inc,num,m,15+,2244,496,5284
MNG,2021,smoking,inc,num,a,15+,1768,216,4915
MNG,2021,smoking,inc,num,f,15+,145,20,387
MNG,2021,smoking,inc,num,m,15+,1955,340,4950
MNG,2021,undernutrition,inc,num,a,a,1218,614,2026
MOZ,2021,hiv,inc,num,a,a,63205,30580,107472
MOZ,2021,diabetes,inc,num,a,18+,3491,431,9680
MOZ,2021,diabetes,inc,num,f,18+,1462,221,3848
MOZ,2021,diabetes,inc,num,m,18+,2045,289,5480
MOZ,2021,alcohol,inc,num,a,15+,7780,1009,21317
MOZ,2021,alcohol,inc,num,f,15+,782,152,1916
MOZ,2021,alcohol,inc,num,m,15+,7683,1616,18389
MOZ,2021,smoking,inc,num,a,15+,7816,589,24133
MOZ,2021,smoking,inc,num,f,15+,899,127,2410
MOZ,2021,smoking,inc,num,m,15+,7327,1144,19130
MOZ,2021,undernutrition,inc,num,a,a,45804,27831,68181
MRT,2021,hiv,inc,num,a,a,138,37,305
MRT,2021,diabetes,inc,num,a,18+,156,22,417
MRT,2021,diabetes,inc,num,f,18+,65,12,161
MRT,2021,diabetes,inc,num,m,18+,87,14,222
MRT,2021,alcohol,inc,num,a,15+,33,4,91
MRT,2021,alcohol,inc,num,f,15+,3,0,7
MRT,2021,alcohol,inc,num,m,15+,34,7,81
MRT,2021,smoking,inc,num,a,15+,160,13,483
MRT,2021,smoking,inc,num,f,15+,10,1,27
MRT,2021,smoking,inc,num,m,15+,165,28,419
MRT,2021,undernutrition,inc,num,a,a,610,380,895
MUS,2021,hiv,inc,num,a,a,22,7,45
MUS,2021,diabetes,inc,num,a,18+,9,3,17
MUS,2021,diabetes,inc,num,f,18+,2,1,5
MUS,2021,diabetes,inc,num,m,18+,6,2,12
MUS,2021,alcohol,inc,num,a,15+,17,6,32
MUS,2021,alcohol,inc,num,f,15+,1,0,2
MUS,2021,alcohol,inc,num,m,15+,19,8,34
MUS,2021,smoking,inc,num,a,15+,15,4,33
MUS,2021,smoking,inc,num,f,15+,0,0,1
MUS,2021,smoking,inc,num,m,15+,18,6,35
MUS,2021,undernutrition,inc,num,a,a,18,14,24
MWI,2021,hiv,inc,num,a,a,11876,4509,22746
MWI,2021,diabetes,inc,num,a,18+,806,74,2384
MWI,2021,diabetes,inc,num,f,18+,333,41,920
MWI,2021,diabetes,inc,num,m,18+,473,50,1355
MWI,2021,alcohol,inc,num,a,15+,1981,195,5784
MWI,2021,alcohol,inc,num,f,15+,184,27,484
MWI,2021,alcohol,inc,num,m,15+,1881,303,4872
MWI,2021,smoking,inc,num,a,15+,1308,69,4312
MWI,2021,smoking,inc,num,f,15+,154,16,442
MWI,2021,smoking,inc,num,m,15+,1228,138,3479
MWI,2021,undernutrition,inc,num,a,a,7024,3549,11664
MYS,2021,hiv,inc,num,a,a,1443,474,2940
MYS,2021,diabetes,inc,num,a,18+,1577,607,3001
MYS,2021,diabetes,inc,num,f,18+,586,225,1117
MYS,2021,diabetes,inc,num,m,18+,989,380,1884
MYS,2021,alcohol,inc,num,a,15+,1955,684,3880
MYS,2021,alcohol,inc,num,f,15+,263,105,494
MYS,2021,alcohol,inc,num,m,15+,1906,817,3448
MYS,2021,smoking,inc,num,a,15+,3142,854,6891
MYS,2021,smoking,inc,num,f,15+,33,9,69
MYS,2021,smoking,inc,num,m,15+,3406,1281,6554
MYS,2021,undernutrition,inc,num,a,a,2117,1801,2458
NAM,2021,hiv,inc,num,a,a,6758,3938,10328
NAM,2021,diabetes,inc,num,a,18+,403,87,957
NAM,2021,diabetes,inc,num,f,18+,151,36,347
NAM,2021,diabetes,inc,num,m,18+,248,54,586
NAM,2021,alcohol,inc,num,a,15+,1433,351,3260
NAM,2021,alcohol,inc,num,f,15+,196,59,413
NAM,2021,alcohol,inc,num,m,15+,1412,484,2829
NAM,2021,smoking,inc,num,a,15+,779,114,2069
NAM,2021,smoking,inc,num,f,15+,114,25,268
NAM,2021,smoking,inc,num,m,15+,753,180,1727
NAM,2021,undernutrition,inc,num,a,a,3454,2534,4514
NCL,2021,hiv,inc,num,a,a,,,
NCL,2021,diabetes,inc,num,a,18+,,,
NCL,2021,alcohol,inc,num,a,15+,,,
NCL,2021,smoking,inc,num,a,15+,,,
NCL,2021,undernutrition,inc,num,a,a,3,3,4
NER,2021,hiv,inc,num,a,a,432,117,949
NER,2021,diabetes,inc,num,a,18+,546,43,1667
NER,2021,diabetes,inc,num,f,18+,183,22,513
NER,2021,diabetes,inc,num,m,18+,371,41,1052
NER,2021,alcohol,inc,num,a,15+,322,29,954
NER,2021,alcohol,inc,num,f,15+,0,0,0
NER,2021,alcohol,inc,num,m,15+,409,76,1016
NER,2021,smoking,inc,num,a,15+,693,33,2318
NER,2021,smoking,inc,num,f,15+,24,3,67
NER,2021,smoking,inc,num,m,15+,818,112,2209
NER,2021,undernutrition,inc,num,a,a,,,
NGA,2021,hiv,inc,num,a,a,66264,21385,136065
NGA,2021,diabetes,inc,num,a,18+,13675,1913,36753
NGA,2021,diabetes,inc,num,f,18+,4793,827,12172
NGA,2021,diabetes,inc,num,m,18+,8830,1550,22315
NGA,2021,alcohol,inc,num,a,15+,6280,823,17161
NGA,2021,alcohol,inc,num,f,15+,384,83,909
NGA,2021,alcohol,inc,num,m,15+,7238,1604,17036
NGA,2021,smoking,inc,num,a,15+,7398,547,22930
NGA,2021,smoking,inc,num,f,15+,282,43,737
NGA,2021,smoking,inc,num,m,15+,8784,1419,22725
NGA,2021,undernutrition,inc,num,a,a,110928,72244,157775
NIC,2021,hiv,inc,num,a,a,92,27,197
NIC,2021,diabetes,inc,num,a,18+,132,37,284
NIC,2021,diabetes,inc,num,f,18+,56,17,118
NIC,2021,diabetes,inc,num,m,18+,72,20,159
NIC,2021,alcohol,inc,num,a,15+,363,111,760
NIC,2021,alcohol,inc,num,f,15+,85,31,168
NIC,2021,alcohol,inc,num,m,15+,302,118,570
NIC,2021,smoking,inc,num,a,15+,,,
NIC,2021,smoking,inc,num,f,15+,,,
NIC,2021,smoking,inc,num,m,15+,,,
NIC,2021,undernutrition,inc,num,a,a,903,688,1148
NIU,2021,hiv,inc,num,a,a,,,
NIU,2021,diabetes,inc,num,a,18+,0,0,0
NIU,2021,diabetes,inc,num,f,18+,0,,
NIU,2021,diabetes,inc,num,m,18+,0,0,0
NIU,2021,alcohol,inc,num,a,15+,0,0,0
NIU,2021,alcohol,inc,num,f,15+,0,,
NIU,2021,alcohol,inc,num,m,15+,0,0,0
NIU,2021,smoking,inc,num,a,15+,,,
NIU,2021,smoking,inc,num,f,15+,,,
NIU,2021,smoking,inc,num,m,15+,,,
NIU,2021,undernutrition,inc,num,a,a,,,
NLD,2021,hiv,inc,num,a,a,24,7,49
NLD,2021,diabetes,inc,num,a,18+,14,5,27
NLD,2021,diabetes,inc,num,f,18+,5,1,9
NLD,2021,diabetes,inc,num,m,18+,9,3,17
NLD,2021,alcohol,inc,num,a,15+,23,8,44
NLD,2021,alcohol,inc,num,f,15+,6,2,11
NLD,2021,alcohol,inc,num,m,15+,16,6,29
NLD,2021,smoking,inc,num,a,15+,76,24,158
NLD,2021,smoking,inc,num,f,15+,29,10,58
NLD,2021,smoking,inc,num,m,15+,43,15,85
NLD,2021,undernutrition,inc,num,a,a,40,34,46
NOR,2021,hiv,inc,num,a,a,3,0,6
NOR,2021,diabetes,inc,num,a,18+,3,1,7
NOR,2021,diabetes,inc,num,f,18+,1,0,3
NOR,2021,diabetes,inc,num,m,18+,1,0,2
NOR,2021,alcohol,inc,num,a,15+,21,8,39
NOR,2021,alcohol,inc,num,f,15+,7,3,12
NOR,2021,alcohol,inc,num,m,15+,8,3,15
NOR,2021,smoking,inc,num,a,15+,12,3,26
NOR,2021,smoking,inc,num,f,15+,6,2,13
NOR,2021,smoking,inc,num,m,15+,3,1,8
NOR,2021,undernutrition,inc,num,a,a,8,6,9
NPL,2021,hiv,inc,num,a,a,1289,336,2871
NPL,2021,diabetes,inc,num,a,18+,3332,793,7658
NPL,2021,diabetes,inc,num,f,18+,959,230,2200
NPL,2021,diabetes,inc,num,m,18+,2561,611,5884
NPL,2021,alcohol,inc,num,a,15+,2664,545,6432
NPL,2021,alcohol,inc,num,f,15+,292,72,664
NPL,2021,alcohol,inc,num,m,15+,3119,775,7065
NPL,2021,smoking,inc,num,a,15+,5946,915,15585
NPL,2021,smoking,inc,num,f,15+,744,145,1822
NPL,2021,smoking,inc,num,m,15+,6384,1348,15259
NPL,2021,undernutrition,inc,num,a,a,6430,3825,9699
NRU,2021,hiv,inc,num,a,a,,,
NRU,2021,diabetes,inc,num,a,18+,2,0,4
NRU,2021,diabetes,inc,num,f,18+,1,0,3
NRU,2021,diabetes,inc,num,m,18+,0,0,1
NRU,2021,alcohol,inc,num,a,15+,2,0,4
NRU,2021,alcohol,inc,num,f,15+,0,0,1
NRU,2021,alcohol,inc,num,m,15+,0,0,1
NRU,2021,smoking,inc,num,a,15+,3,0,8
NRU,2021,smoking,inc,num,f,15+,2,0,5
NRU,2021,smoking,inc,num,m,15+,1,0,2
NRU,2021,undernutrition,inc,num,a,a,,,
NZL,2021,hiv,inc,num,a,a,5,1,11
NZL,2021,diabetes,inc,num,a,18+,12,4,23
NZL,2021,diabetes,inc,num,f,18+,5,1,9
NZL,2021,diabetes,inc,num,m,18+,6,2,13
NZL,2021,alcohol,inc,num,a,15+,31,12,60
NZL,2021,alcohol,inc,num,f,15+,9,4,17
NZL,2021,alcohol,inc,num,m,15+,20,9,37
NZL,2021,smoking,inc,num,a,15+,26,7,58
NZL,2021,smoking,inc,num,f,15+,11,3,23
NZL,2021,smoking,inc,num,m,15+,14,4,28
NZL,2021,undernutrition,inc,num,a,a,17,15,20
OMN,2021,hiv,inc,num,a,a,3,1,7
OMN,2021,diabetes,inc,num,a,18+,19,7,36
OMN,2021,diabetes,inc,num,f,18+,5,2,11
OMN,2021,diabetes,inc,num,m,18+,11,4,22
OMN,2021,alcohol,inc,num,a,15+,2,0,5
OMN,2021,alcohol,inc,num,f,15+,0,0,0
OMN,2021,alcohol,inc,num,m,15+,2,0,4
OMN,2021,smoking,inc,num,a,15+,11,2,27
OMN,2021,smoking,inc,num,f,15+,0,0,0
OMN,2021,smoking,inc,num,m,15+,13,4,26
OMN,2021,undernutrition,inc,num,a,a,41,35,47
PAK,2021,hiv,inc,num,a,a,10431,3117,22083
PAK,2021,diabetes,inc,num,a,18+,30174,6942,70152
PAK,2021,diabetes,inc,num,f,18+,12488,3305,27661
PAK,2021,diabetes,inc,num,m,18+,17491,4485,39184
PAK,2021,alcohol,inc,num,a,15+,4792,882,11942
PAK,2021,alcohol,inc,num,f,15+,512,135,1135
PAK,2021,alcohol,inc,num,m,15+,4091,1078,9075
PAK,2021,smoking,inc,num,a,15+,37946,5028,103406
PAK,2021,smoking,inc,num,f,15+,4055,815,9843
PAK,2021,smoking,inc,num,m,15+,35879,8203,83587
PAK,2021,undernutrition,inc,num,a,a,132679,96430,174622
PAN,2021,hiv,inc,num,a,a,286,103,559
PAN,2021,diabetes,inc,num,a,18+,60,19,124
PAN,2021,diabetes,inc,num,f,18+,20,6,42
