iso3,year,pop,c.newinc
BLZ,2015,359871,78
BLZ,2016,367313,120
BLZ,2017,374693,117
BLZ,2018,382066,99
BLZ,2019,389095,91
BLZ,2020,394921,78
BLZ,2021,,72
BMU,1980,53565,1
BMU,1981,53907,2
BMU,1982,54338,5
BMU,1983,54765,10
BMU,1984,55197,3
BMU,1985,55611,3
BMU,1986,55995,6
BMU,1987,56367,2
BMU,1988,56740,1
BMU,1989,57111,2
BMU,1990,57470,0
BMU,1991,57874,3
BMU,1992,58322,4
BMU,1993,58739,
BMU,1994,59111,
BMU,1995,59465,4
BMU,1996,59840,0
BMU,1997,60227,4
BMU,1998,60603,0
BMU,1999,60981,0
BMU,2000,61371,0
BMU,2001,61763,0
BMU,2002,62139,0
BMU,2003,62468,
BMU,2004,62740,6
BMU,2005,62959,
BMU,2006,63081,3
BMU,2007,63156,
BMU,2008,63258,
BMU,2009,63353,
BMU,2010,63447,1
BMU,2011,63533,1
BMU,2012,63560,3
BMU,2013,63506,0
BMU,2014,63355,0
BMU,2015,63144,0
BMU,2016,63068,2
BMU,2017,63275,2
BMU,2018,63571,2
BMU,2019,63812,2
BMU,2020,64031,3
BMU,2021,,2
BOL,1980,5736088,4412
BOL,1981,5862990,5072
BOL,1982,5991118,4777
BOL,1983,6120620,5178
BOL,1984,6251926,4131
BOL,1985,6385630,7679
BOL,1986,6521983,6837
BOL,1987,6661434,8960
BOL,1988,6804072,10664
BOL,1989,6949139,12563
BOL,1990,7096194,11166
BOL,1991,7244891,11223
BOL,1992,7394419,9520
BOL,1993,7544489,8614
BOL,1994,7693722,9431
BOL,1995,7841471,14422
BOL,1996,7989367,10194
BOL,1997,8137619,9853
BOL,1998,8286928,10132
BOL,1999,8439052,9863
BOL,2000,8592656,10127
BOL,2001,8746084,10531
BOL,2002,8900583,10201
BOL,2003,9057378,9836
BOL,2004,9216279,9801
BOL,2005,9377388,9748
BOL,2006,9542663,9014
BOL,2007,9711152,8574
BOL,2008,9880593,9070
BOL,2009,10051317,8865
BOL,2010,10223270,8363
BOL,2011,10396246,8521
BOL,2012,10569697,8257
BOL,2013,10743349,8327
BOL,2014,10916987,8079
BOL,2015,11090085,7831
BOL,2016,11263015,7681
BOL,2017,11435533,7576
BOL,2018,11606905,7597
BOL,2019,11777315,7461
BOL,2020,11936162,6007
BOL,2021,,7071
BRA,1980,122288383,72608
BRA,1981,125168060,86411
BRA,1982,128065095,87822
BRA,1983,130977370,86617
BRA,1984,133888775,88365
BRA,1985,136783180,84310
BRA,1986,139643355,83731
BRA,1987,142466264,81826
BRA,1988,145253973,82395
BRA,1989,148003411,80048
BRA,1990,150706446,74570
BRA,1991,153336445,84990
BRA,1992,155900790,85955
BRA,1993,158440875,
BRA,1994,160980472,75759
BRA,1995,163515328,91013
BRA,1996,166037122,87254
BRA,1997,168546707,83309
BRA,1998,171039804,95009
BRA,1999,173486281,78870
BRA,2000,175873720,77899
BRA,2001,178211881,74466
BRA,2002,180476685,81436
BRA,2003,182629278,84060
BRA,2004,184722043,86881
BRA,2005,186797334,80675
BRA,2006,188820682,75647
BRA,2007,190779453,75424
BRA,2008,192672317,77281
BRA,2009,194517549,76348
BRA,2010,196353492,75196
BRA,2011,198185302,76246
BRA,2012,199977707,76492
BRA,2013,201721767,77401
BRA,2014,203459650,75963
BRA,2015,205188205,75606
BRA,2016,206859578,76298
BRA,2017,208504960,80158
BRA,2018,210166592,84359
BRA,2019,211782878,85338
BRA,2020,213196304,75421
BRA,2021,,78833
BRB,1980,253575,64
BRB,1981,254684,3
BRB,1982,255642,30
BRB,1983,256505,17
BRB,1984,257279,14
BRB,1985,257911,12
BRB,1986,258370,7
BRB,1987,258654,3
BRB,1988,258762,4
BRB,1989,258759,5
BRB,1990,258868,5
BRB,1991,259402,5
BRB,1992,260212,6
BRB,1993,260995,
BRB,1994,261712,
BRB,1995,262303,3
BRB,1996,262793,3
BRB,1997,263224,5
BRB,1998,263642,7
BRB,1999,264170,2
BRB,2000,264657,3
BRB,2001,265377,6
BRB,2002,266455,5
BRB,2003,267499,
BRB,2004,268505,19
BRB,2005,269477,
BRB,2006,270425,5
BRB,2007,271444,16
BRB,2008,272635,3
BRB,2009,273791,2
BRB,2010,274711,6
BRB,2011,275486,0
BRB,2012,276197,4
BRB,2013,276865,4
BRB,2014,277493,5
BRB,2015,278083,0
BRB,2016,278649,3
BRB,2017,279187,0
BRB,2018,279688,1
BRB,2019,280180,0
BRB,2020,280693,6
BRB,2021,,1
BRN,1980,187921,196
BRN,1981,194099,285
BRN,1982,200630,245
BRN,1983,207523,276
BRN,1984,214682,256
BRN,1985,222119,238
BRN,1986,229815,212
BRN,1987,237712,189
BRN,1988,245729,126
BRN,1989,253821,128
BRN,1990,261928,143
BRN,1991,269860,
BRN,1992,277416,180
BRN,1993,284713,160
BRN,1994,291935,
BRN,1995,299097,
BRN,1996,306196,
BRN,1997,313215,160
BRN,1998,320152,
BRN,1999,327045,272
BRN,2000,333926,307
BRN,2001,340748,216
BRN,2002,347463,230
BRN,2003,354045,209
BRN,2004,360461,185
BRN,2005,366717,163
BRN,2006,372808,202
BRN,2007,378748,209
BRN,2008,384568,223
BRN,2009,390311,213
BRN,2010,396053,237
BRN,2011,401506,230
BRN,2012,406634,243
BRN,2013,411702,212
BRN,2014,416656,198
BRN,2015,421437,212
BRN,2016,425994,242
BRN,2017,430276,238
BRN,2018,434274,252
BRN,2019,438048,242
BRN,2020,441725,314
BRN,2021,,235
BTN,1980,415257,1539
BTN,1981,428641,2657
BTN,1982,442201,720
BTN,1983,456033,1017
BTN,1984,470165,904
BTN,1985,484528,1073
BTN,1986,499151,1582
BTN,1987,514026,608
BTN,1988,529051,1126
BTN,1989,544209,1525
BTN,1990,558442,1154
BTN,1991,567710,996
BTN,1992,545944,140
BTN,1993,520838,108
BTN,1994,521260,1159
BTN,1995,527536,1299
BTN,1996,537494,1271
BTN,1997,546865,1211
BTN,1998,557143,1292
BTN,1999,570990,1174
BTN,2000,587207,1140
BTN,2001,603234,1037
BTN,2002,619048,1089
BTN,2003,634627,1026
BTN,2004,649991,988
BTN,2005,663323,1007
BTN,2006,673260,917
BTN,2007,681614,999
BTN,2008,689737,961
BTN,2009,697678,1125
BTN,2010,705516,1311
BTN,2011,713331,1235
BTN,2012,721145,1130
BTN,2013,728889,1080
BTN,2014,736357,1066
BTN,2015,743274,963
BTN,2016,749761,1139
BTN,2017,756121,865
BTN,2018,762096,898
BTN,2019,767459,1005
BTN,2020,772506,911
BTN,2021,,854
BWA,1980,938578,2662
BWA,1981,982747,2605
BWA,1982,1023009,2705
BWA,1983,1060717,2883
BWA,1984,1099170,3101
BWA,1985,1138704,2706
BWA,1986,1179263,2627
BWA,1987,1220361,3173
BWA,1988,1261272,2740
BWA,1989,1301671,2532
BWA,1990,1341474,2938
BWA,1991,1380584,3274
BWA,1992,1420695,4179
BWA,1993,1462262,4654
BWA,1994,1503544,4756
BWA,1995,1543634,5665
BWA,1996,1582169,6636
BWA,1997,1619354,7287
BWA,1998,1655699,7960
BWA,1999,1691558,8647
BWA,2000,1726985,9292
BWA,2001,1761930,9618
BWA,2002,1795130,10204
BWA,2003,1826863,9862
BWA,2004,1859085,10131
BWA,2005,1892807,10058
BWA,2006,1928704,8558
BWA,2007,1966977,7962
BWA,2008,2007320,8891
BWA,2009,2048997,8362
BWA,2010,2091664,7013
BWA,2011,2134037,6603
BWA,2012,2175425,6848
BWA,2013,2217278,6834
BWA,2014,2260376,6019
BWA,2015,2305171,4972
BWA,2016,2352416,5460
BWA,2017,2401840,5274
BWA,2018,2451409,4654
BWA,2019,2499702,3089
BWA,2020,2546402,2484
BWA,2021,,2350
CAF,1980,2415276,651
CAF,1981,2441010,758
CAF,1982,2467635,1475
CAF,1983,2495097,1686
CAF,1984,2523538,468
CAF,1985,2553075,520
CAF,1986,2583631,779
CAF,1987,2615594,499
CAF,1988,2657235,814
CAF,1989,2724109,64
CAF,1990,2809221,2124
CAF,1991,2898052,2045
CAF,1992,2991727,
CAF,1993,3089146,
CAF,1994,3187844,
CAF,1995,3276706,3339
CAF,1996,3363570,3623
CAF,1997,3458472,4459
CAF,1998,3555064,4875
CAF,1999,3655360,5003
CAF,2000,3759170,
CAF,2001,3844773,2550
CAF,2002,3930648,4837
CAF,2003,4026841,3932
CAF,2004,4115138,3908
CAF,2005,4208834,3210
CAF,2006,4294352,6045
CAF,2007,4375569,
CAF,2008,4467233,6803
CAF,2009,4564540,8743
CAF,2010,4660067,6643
CAF,2011,4732022,5611
CAF,2012,4773306,8084
CAF,2013,4802428,8590
CAF,2014,4798734,10186
CAF,2015,4819333,10459
CAF,2016,4904177,10356
CAF,2017,4996741,9664
CAF,2018,5094780,10881
CAF,2019,5209324,12046
CAF,2020,5343020,12610
CAF,2021,,13216
CAN,1980,24511510,2762
CAN,1981,24815786,2526
CAN,1982,25101518,2473
CAN,1983,25360726,2355
CAN,1984,25602075,2356
CAN,1985,25843922,2144
CAN,1986,26116071,2145
CAN,1987,26436889,1972
CAN,1988,26815064,1947
CAN,1989,27244406,2035
CAN,1990,27657204,1997
CAN,1991,28015761,2018
CAN,1992,28347641,2109
CAN,1993,28668166,2013
CAN,1994,28981189,2074
CAN,1995,29289423,1965
CAN,1996,29593849,1877
CAN,1997,29882752,1995
CAN,1998,30144812,1809
CAN,1999,30399778,1820
CAN,2000,30683313,1723
CAN,2001,31002763,1770
CAN,2002,31322398,1664
CAN,2003,31619450,1628
CAN,2004,31911668,1544
CAN,2005,32215916,1552
CAN,2006,32531867,1535
CAN,2007,32862459,1518
CAN,2008,33218541,1561
CAN,2009,33593917,1563
CAN,2010,33963412,1361
CAN,2011,34323531,1430
CAN,2012,34691878,1653
CAN,2013,35063691,1638
CAN,2014,35404608,1568
CAN,2015,35732126,1640
CAN,2016,36113532,1738
CAN,2017,36554348,1796
CAN,2018,37035254,1796
CAN,2019,37522584,1912
CAN,2020,37888705,1765
CAN,2021,,
CHE,1980,6319113,1160
CHE,1981,6353698,1193
CHE,1982,6390952,1167
CHE,1983,6418413,1097
CHE,1984,6441449,946
CHE,1985,6469824,961
CHE,1986,6503528,881
CHE,1987,6544453,1018
CHE,1988,6592671,1201
CHE,1989,6646208,1104
CHE,1990,6711693,1278
CHE,1991,6795393,1134
CHE,1992,6873179,987
CHE,1993,6936121,930
CHE,1994,6991538,924
CHE,1995,7038297,830
CHE,1996,7069691,765
CHE,1997,7086998,747
CHE,1998,7108221,750
CHE,1999,7142198,724
CHE,2000,7182059,577
CHE,2001,7224403,549
CHE,2002,7276480,594
CHE,2003,7330729,572
CHE,2004,7381151,551
CHE,2005,7428435,514
CHE,2006,7475010,473
CHE,2007,7541904,420
CHE,2008,7638288,463
CHE,2009,7734405,503
CHE,2010,7822435,508
CHE,2011,7910982,524
CHE,2012,7995738,416
CHE,2013,8088367,466
CHE,2014,8187791,423
CHE,2015,8281732,531
CHE,2016,8372898,573
CHE,2017,8451687,529
CHE,2018,8514434,473
CHE,2019,8575588,402
CHE,2020,8638613,351
CHE,2021,,355
CHL,1980,11469828,8523
CHL,1981,11637613,7337
CHL,1982,11807408,6941
CHL,1983,11976513,6989
CHL,1984,12147758,6561
CHL,1985,12326396,6644
CHL,1986,12514502,6854
CHL,1987,12712784,6280
CHL,1988,12918389,6324
CHL,1989,13128619,6728
CHL,1990,13342868,6151
CHL,1991,13561945,5498
CHL,1992,13782297,5304
CHL,1993,13998386,4598
CHL,1994,14210674,4138
CHL,1995,14416796,4150
CHL,1996,14615483,4178
CHL,1997,14809289,3880
CHL,1998,14996742,3652
CHL,1999,15176410,3429
CHL,2000,15351799,3021
CHL,2001,15523978,3006
CHL,2002,15693790,2448
CHL,2003,15859112,2239
CHL,2004,16017966,2664
CHL,2005,16175311,2505
CHL,2006,16334575,2532
CHL,2007,16495538,2418
CHL,2008,16661462,2427
CHL,2009,16833447,2398
CHL,2010,17004162,2376
CHL,2011,17173573,2450
CHL,2012,17341771,2394
CHL,2013,17509925,2412
CHL,2014,17687108,2383
CHL,2015,17870124,2569
CHL,2016,18083879,2548
CHL,2017,18368577,2740
CHL,2018,18701450,2947
CHL,2019,19039485,2912
CHL,2020,19300315,2420
CHL,2021,,2631
CHN,1980,982372466,
CHN,1981,997259502,
CHN,1982,1013483166,98654
CHN,1983,1029226907,117557
CHN,1984,1044172197,151564
CHN,1985,1060239979,226899
CHN,1986,1077770523,265095
CHN,1987,1096851843,251600
CHN,1988,1115889802,304639
CHN,1989,1134414723,310607
CHN,1990,1153704252,375481
CHN,1991,1170626171,345000
CHN,1992,1183813389,320426
CHN,1993,1195855558,344218
CHN,1994,1207286675,363804
CHN,1995,1218144426,515764
CHN,1996,1228298836,504758
CHN,1997,1237801448,466394
CHN,1998,1246836105,445704
CHN,1999,1255433236,449518
CHN,2000,1264099069,454372
CHN,2001,1272739582,470221
CHN,2002,1280926120,462609
CHN,2003,1288873367,615868
CHN,2004,1296816711,798433
CHN,2005,1304887562,899729
CHN,2006,1313086567,945175
CHN,2007,1321513224,979502
CHN,2008,1330167148,975821
CHN,2009,1339125595,965257
CHN,2010,1348191368,908399
CHN,2011,1357095481,899669
CHN,2012,1366560818,890645
CHN,2013,1376100308,847176
CHN,2014,1385189668,819283
CHN,2015,1393715448,798439
CHN,2016,1401889681,778493
CHN,2017,1410275957,773150
CHN,2018,1417069468,795245
CHN,2019,1421864031,728265
CHN,2020,1424929781,624715
CHN,2021,,585340
CIV,1980,8303810,4197
CIV,1981,8621621,4418
CIV,1982,8948119,5000
CIV,1983,9282050,6000
CIV,1984,9621405,6062
CIV,1985,9964075,5729
CIV,1986,10309440,6072
CIV,1987,10663498,6422
CIV,1988,11043193,6556
CIV,1989,11462943,6982
CIV,1990,11910540,7841
CIV,1991,12369269,8021
CIV,1992,12838314,9093
CIV,1993,13316448,9563
CIV,1994,13802285,14000
CIV,1995,14299727,11988
CIV,1996,14810946,13104
CIV,1997,15335453,13802
CIV,1998,15858990,14841
CIV,1999,16345894,15056
CIV,2000,16799670,15094
CIV,2001,17245468,16586
CIV,2002,17683897,16156
CIV,2003,18116451,17604
CIV,2004,18544903,20133
CIV,2005,18970215,19681
CIV,2006,19394057,20796
CIV,2007,19817700,23033
CIV,2008,20244449,23688
CIV,2009,20677762,22571
CIV,2010,21120042,22708
CIV,2011,21562914,22476
CIV,2012,22010712,23762
CIV,2013,22469268,24749
CIV,2014,22995555,23275
CIV,2015,23596741,22458
CIV,2016,24213622,21357
CIV,2017,24848016,20939
CIV,2018,25493988,21034
CIV,2019,26147551,21208
CIV,2020,26811790,19717
CIV,2021,,20729
CMR,1980,8519891,2434
CMR,1981,8829048,2236
CMR,1982,9046986,3765
CMR,1983,9240672,3445
CMR,1984,9508570,3338
CMR,1985,9804254,3393
CMR,1986,10112712,2138
CMR,1987,10433905,3878
CMR,1988,10759573,4982
CMR,1989,11089222,5521
CMR,1990,11430520,5892
CMR,1991,11777719,6814
CMR,1992,12128604,6803
CMR,1993,12486773,7064
CMR,1994,12848862,7312
CMR,1995,13211647,3292
CMR,1996,13575324,3049
CMR,1997,13941181,3952
CMR,1998,14314599,5022
CMR,1999,14698973,7660
CMR,2000,15091594,5251
CMR,2001,15493253,11307
CMR,2002,15914033,11057
CMR,2003,16354326,16427
CMR,2004,16809407,17655
CMR,2005,17275171,21499
CMR,2006,17751333,23483
CMR,2007,18251866,24062
CMR,2008,18777081,24622
CMR,2009,19319274,24662
CMR,2010,19878036,24073
CMR,2011,20448873,24533
CMR,2012,21032684,24802
CMR,2013,21632850,25648
CMR,2014,22299585,26038
CMR,2015,23012646,26117
CMR,2016,23711630,25527
CMR,2017,24393181,24527
CMR,2018,25076747,23403
CMR,2019,25782341,24331
CMR,2020,26491087,22102
CMR,2021,,22409
COD,1980,26708686,5122
COD,1981,27457783,3051
COD,1982,28219219,9905
COD,1983,29005175,13021
COD,1984,29879852,20415
COD,1985,30800051,26082
COD,1986,31725132,27665
COD,1987,32712574,27096
COD,1988,33750052,30272
COD,1989,34825891,31321
COD,1990,35987541,21131
COD,1991,37194812,33782
COD,1992,38332302,37660
COD,1993,39580844,36647
COD,1994,41511985,38477
COD,1995,43285791,42819
COD,1996,44118709,45999
COD,1997,44822198,45584
COD,1998,45895524,58917
COD,1999,47227238,59531
COD,2000,48616317,61024
COD,2001,50106657,66748
COD,2002,51662071,70424
COD,2003,53205639,80011
COD,2004,54815607,93679
COD,2005,56550247,97075
COD,2006,58381630,95666
COD,2007,60289422,99810
COD,2008,62249724,104861
COD,2009,64270232,111709
COD,2010,66391257,114170
COD,2011,68654269,110132
COD,2012,70997870,108984
COD,2013,73460021,112439
COD,2014,76035588,115795
COD,2015,78656904,119213
COD,2016,81430977,130596
COD,2017,84283273,150085
COD,2018,87087355,169748
COD,2019,89906890,178527
COD,2020,92853164,200955
COD,2021,,214408
COG,1980,1829256,742
COG,1981,1870540,1214
COG,1982,1911634,3716
COG,1983,1951851,4156
COG,1984,2001739,2776
COG,1985,2062555,2648
COG,1986,2124863,3120
COG,1987,2188654,3473
COG,1988,2253336,3878
COG,1989,2319177,4363
COG,1990,2385435,591
COG,1991,2452675,618
COG,1992,2520958,1179
COG,1993,2594168,1976
COG,1994,2669220,2992
COG,1995,2742309,3615
COG,1996,2816595,4469
COG,1997,2875037,3417
COG,1998,2937166,3863
COG,1999,3016659,5023
COG,2000,3134030,9239
COG,2001,3254101,9735
COG,2002,3331158,9888
COG,2003,3424653,7782
COG,2004,3543012,9729
COG,2005,3672839,9853
COG,2006,3813323,8478
COG,2007,3956329,9002
COG,2008,4089602,8886
COG,2009,4257230,9765
COG,2010,4437884,10150
COG,2011,4584216,10975
COG,2012,4713257,11303
COG,2013,4828066,10699
COG,2014,4944861,10017
COG,2015,5064386,9937
COG,2016,5186824,10424
COG,2017,5312340,10005
COG,2018,5441062,10706
COG,2019,5570733,11802
COG,2020,5702174,11175
COG,2021,,11979
COK,1980,17651,8
COK,1981,17559,2
COK,1982,17404,12
COK,1983,17178,15
COK,1984,16925,3
COK,1985,16657,8
COK,1986,16494,3
COK,1987,16557,2
COK,1988,16735,0
COK,1989,16924,2
COK,1990,17123,0
COK,1991,17308,1
COK,1992,17456,6
COK,1993,17564,5
COK,1994,17656,4
COK,1995,17735,2
COK,1996,17798,1
COK,1997,17581,2
COK,1998,17067,0
COK,1999,16500,3
COK,2000,15897,1
COK,2001,15294,2
COK,2002,15028,1
COK,2003,15077,0
COK,2004,15113,1
COK,2005,15146,1
COK,2006,15199,1
COK,2007,15507,
COK,2008,16063,2
COK,2009,16634,2
COK,2010,17212,0
COK,2011,17769,1
COK,2012,18000,1
COK,2013,17916,2
COK,2014,17816,2
COK,2015,17695,0
COK,2016,17546,2
COK,2017,17395,0
COK,2018,17253,0
COK,2019,17110,1
COK,2020,17029,1
COK,2021,,0
COL,1980,26176195,11589
COL,1981,26785982,11483
COL,1982,27405194,12126
COL,1983,28042329,13716
COL,1984,28689032,12792
COL,1985,29326260,12024
COL,1986,29960101,11639
COL,1987,30603048,11437
COL,1988,31256727,11469
COL,1989,31923117,11329
COL,1990,32601393,12447
COL,1991,33272628,12263
COL,1992,33939039,11199
COL,1993,34614735,11043
COL,1994,35295461,8901
COL,1995,35970101,9912
COL,1996,36632573,9702
COL,1997,37291946,8042
COL,1998,37944414,9155
COL,1999,38585033,10999
COL,2000,39215135,11630
COL,2001,39837875,11480
COL,2002,40454050,11376
COL,2003,41057687,11640
COL,2004,41648268,11242
COL,2005,42220940,10360
COL,2006,42772910,11128
COL,2007,43306582,10950
COL,2008,43815313,11344
COL,2009,44313917,11324
COL,2010,44816108,11420
COL,2011,45308899,11884
COL,2012,45782417,12097
COL,2013,46237930,11737
COL,2014,46677947,11637
COL,2015,47119728,11858
COL,2016,47625955,12581
COL,2017,48351671,13007
COL,2018,49276961,13140
COL,2019,50187406,14292
COL,2020,50930662,12088
COL,2021,,13659
COM,1980,328328,
COM,1981,337986,
COM,1982,347053,
COM,1983,356137,
COM,1984,365664,
COM,1985,375650,
COM,1986,386068,
COM,1987,396887,
COM,1988,408070,212
COM,1989,419584,139
COM,1990,431119,140
COM,1991,442277,119
COM,1992,452990,108
COM,1993,463318,129
COM,1994,473478,115
COM,1995,483760,123
COM,1996,494288,138
COM,1997,505033,134
COM,1998,515959,132
COM,1999,526443,153
COM,2000,536758,120
COM,2001,547741,138
COM,2002,559047,111
COM,2003,570130,73
COM,2004,581154,89
COM,2005,592683,111
COM,2006,604658,112
COM,2007,616899,
COM,2008,629470,134
COM,2009,642493,128
COM,2010,656024,
COM,2011,670071,117
COM,2012,684553,120
COM,2013,699393,121
COM,2014,714612,148
COM,2015,730216,
COM,2016,746232,163
COM,2017,761664,128
COM,2018,776313,121
COM,2019,790986,191
COM,2020,806166,156
COM,2021,,134
CPV,1980,317234,516
CPV,1981,321634,344
CPV,1982,326319,393
CPV,1983,330971,230
CPV,1984,335473,285
CPV,1985,339874,259
CPV,1986,344271,
CPV,1987,348718,285
CPV,1988,353233,276
CPV,1989,358150,210
CPV,1990,364563,221
CPV,1991,372721,
CPV,1992,381947,
CPV,1993,391749,
CPV,1994,401655,
CPV,1995,411382,303
CPV,1996,421007,179
CPV,1997,430654,196
CPV,1998,440214,205
CPV,1999,449627,
CPV,2000,458251,
CPV,2001,465958,291
CPV,2002,473231,195
CPV,2003,480089,316
CPV,2004,486583,294
CPV,2005,492827,292
CPV,2006,498884,262
CPV,2007,504733,274
CPV,2008,510336,334
CPV,2009,515638,332
CPV,2010,521212,356
CPV,2011,527521,380
CPV,2012,533864,420
CPV,2013,539940,302
CPV,2014,546076,274
CPV,2015,552166,269
CPV,2016,558394,247
CPV,2017,564954,249
CPV,2018,571202,200
CPV,2019,577030,203
CPV,2020,582640,207
CPV,2021,,182
CRI,1980,2414303,396
CRI,1981,2481334,521
CRI,1982,2550780,459
CRI,1983,2622532,479
CRI,1984,2696200,393
CRI,1985,2771463,376
CRI,1986,2847849,418
CRI,1987,2924595,434
CRI,1988,3001461,442
CRI,1989,3079001,311
CRI,1990,3158253,230
CRI,1991,3239414,201
CRI,1992,3321939,118
CRI,1993,3405372,313
CRI,1994,3489152,325
CRI,1995,3572856,586
CRI,1996,3656234,636
CRI,1997,3739421,692
CRI,1998,3821421,730
CRI,1999,3901430,851
CRI,2000,3979193,585
CRI,2001,4053222,630
CRI,2002,4122623,543
CRI,2003,4188610,547
CRI,2004,4252800,712
CRI,2005,4315887,534
CRI,2006,4378172,488
CRI,2007,4440019,550
CRI,2008,4501921,501
CRI,2009,4563127,443
CRI,2010,4622252,492
CRI,2011,4679926,514
CRI,2012,4736593,475
CRI,2013,4791535,410
CRI,2014,4844288,463
CRI,2015,4895242,424
CRI,2016,4945205,368
CRI,2017,4993842,379
CRI,2018,5040734,401
CRI,2019,5084532,405
CRI,2020,5123105,342
CRI,2021,,350
CUB,1980,9809107,1133
CUB,1981,9848560,833
CUB,1982,9908874,815
CUB,1983,9984591,762
CUB,1984,10065539,705
CUB,1985,10149044,680
CUB,1986,10235480,656
CUB,1987,10326910,630
CUB,1988,10425433,628
CUB,1989,10527187,581
CUB,1990,10626680,546
CUB,1991,10713812,514
CUB,1992,10783748,410
CUB,1993,10840934,790
CUB,1994,10887207,1681
CUB,1995,10926703,1553
CUB,1996,10963031,1465
CUB,1997,10998129,1346
CUB,1998,11033758,1234
CUB,1999,11070094,1135
CUB,2000,11105791,1183
CUB,2001,11139127,926
CUB,2002,11170051,898
CUB,2003,11199217,840
CUB,2004,11225294,784
CUB,2005,11246114,772
CUB,2006,11260630,765
CUB,2007,11269887,762
CUB,2008,11276609,817
CUB,2009,11283185,712
CUB,2010,11290417,827
CUB,2011,11298710,805
CUB,2012,11309290,734
CUB,2013,11321579,757
CUB,2014,11332026,729
CUB,2015,11339894,698
CUB,2016,11342012,682
CUB,2017,11336405,712
CUB,2018,11328244,710
CUB,2019,11316697,636
CUB,2020,11300698,580
CUB,2021,,509
CUW,2010,159380,5
CUW,2011,161677,1
CUW,2012,163948,1
CUW,2013,166136,2
CUW,2014,168025,5
CUW,2015,169572,8
CUW,2016,170739,4
CUW,2017,171524,9
CUW,2018,184722,
CUW,2019,193107,
CUW,2020,189288,
CUW,2021,,
CYM,1980,17100,0
CYM,1981,17904,2
CYM,1982,18729,0
CYM,1983,19572,1
CYM,1984,20433,1
CYM,1985,21313,4
CYM,1986,22195,1
CYM,1987,23075,0
CYM,1988,23956,0
CYM,1989,24888,2
CYM,1990,26027,2
CYM,1991,27340,3
CYM,1992,28677,3
CYM,1993,30038,2
CYM,1994,31418,
CYM,1995,32802,2
CYM,1996,34194,0
CYM,1997,35579,0
CYM,1998,36947,3
CYM,1999,38295,2
CYM,2000,39658,5
CYM,2001,41054,1
CYM,2002,42456,0
CYM,2003,43862,0
CYM,2004,45286,1
CYM,2005,46727,
CYM,2006,48177,0
CYM,2007,49647,1
CYM,2008,51123,1
CYM,2009,52602,2
CYM,2010,54074,4
CYM,2011,55492,2
CYM,2012,56860,6
CYM,2013,58212,5
CYM,2014,59559,0
CYM,2015,60911,7
CYM,2016,62255,3
CYM,2017,63581,4
CYM,2018,64884,3
CYM,2019,66134,4
CYM,2020,67311,2
CYM,2021,,
CYP,1980,679327,69
CYP,1981,687170,69
CYP,1982,696227,86
CYP,1983,707477,73
CYP,1984,719678,39
CYP,1985,731664,61
CYP,1986,743446,48
CYP,1987,755021,35
CYP,1988,766412,39
CYP,1989,777592,23
CYP,1990,788500,29
CYP,1991,799061,43
CYP,1992,810431,39
CYP,1993,825986,37
CYP,1994,844444,37
CYP,1995,862418,36
CYP,1996,880058,24
CYP,1997,897471,47
CYP,1998,914660,45
CYP,1999,931600,39
CYP,2000,948237,33
CYP,2001,964830,40
CYP,2002,982194,20
CYP,2003,1000350,35
CYP,2004,1018684,30
CYP,2005,1037062,34
CYP,2006,1055438,36
CYP,2007,1073873,41
CYP,2008,1092390,48
CYP,2009,1110974,51
CYP,2010,1129686,61
CYP,2011,1145086,51
CYP,2012,1156556,63
CYP,2013,1166968,41
CYP,2014,1176995,39
CYP,2015,1187280,63
CYP,2016,1197881,57
CYP,2017,1208523,52
CYP,2018,1218831,51
CYP,2019,1228836,66
CYP,2020,1237537,34
CYP,2021,,48
CZE,1980,10270060,4962
CZE,1981,10283835,4312
CZE,1982,10293691,4146
CZE,1983,10298164,4016
CZE,1984,10299715,3653
CZE,1985,10302326,3117
CZE,1986,10302680,2553
CZE,1987,10302082,2196
CZE,1988,10304152,2047
CZE,1989,10304496,1905
CZE,1990,10301192,1937
CZE,1991,10303362,2079
CZE,1992,10310956,1986
CZE,1993,10318916,1864
CZE,1994,10321302,1960
CZE,1995,10311702,1834
CZE,1996,10295651,1969
CZE,1997,10279044,1834
CZE,1998,10263833,1805
CZE,1999,10249147,1605
CZE,2000,10234710,1414
CZE,2001,10230276,1291
CZE,2002,10238170,1156
CZE,2003,10248038,1128
CZE,2004,10260999,1027
CZE,2005,10280113,973
CZE,2006,10304815,941
CZE,2007,10337829,790
CZE,2008,10378583,807
CZE,2009,10421510,632
CZE,2010,10464749,619
CZE,2011,10496379,568
CZE,2012,10511065,565
CZE,2013,10514552,471
CZE,2014,10517182,474
CZE,2015,10523798,508
CZE,2016,10527591,511
CZE,2017,10531305,499
CZE,2018,10534593,435
CZE,2019,10536871,458
CZE,2020,10530953,360
CZE,2021,,352
DEU,1980,77786703,29991
DEU,1981,77684489,27083
DEU,1982,77610430,25397
DEU,1983,77566064,22977
DEU,1984,77568572,20243
DEU,1985,77638808,20074
DEU,1986,77803357,17906
DEU,1987,78090895,17102
