country,year,iso2,iso3,iso.numeric,g.whoregion,drs.record.type,report.id,all.areas.covered,area.desc,area.population,area.new.sp,area.tot.ret,sampling.method,drs.start.mon,drs.start.yr,drs.end.mon,drs.end.yr,pi.name,pi.email,surv.quality,lab.prof.confirm,lab.prof.confirm.90,srl.department,srl.institution,srl.city,srl.country,pulm.labconf.new,pulm.labconf.ret,pulm.labconf.unk,pulm.new,pulm.ret,pulm.unk,cullpa.new,cullpa.ret,cullpa.unk,r.rlt.new,r.rlt.ret,rr.new,rr.new.pcnt,rr.new.pcnt.lo,rr.new.pcnt.hi,rr.ret,rr.ret.pcnt,rr.ret.pcnt.lo,rr.ret.pcnt.hi,r.rlt.rel,rr.rel,dst.rlt.new,dst.rlt.ret,dst.rlt.unk,dr.h.nr.new,dr.h.nr.new.pcnt,dr.h.nr.new.pcnt.lo,dr.h.nr.new.pcnt.hi,dr.h.nr.ret,dr.h.nr.ret.pcnt,dr.h.nr.ret.pcnt.lo,dr.h.nr.ret.pcnt.hi,dr.h.nr.unk,dr.h.nr.unk.pcnt,dr.h.nr.unk.pcnt.lo,dr.h.nr.unk.pcnt.hi,dr.r.nh.new,dr.r.nh.new.pcnt,dr.r.nh.new.pcnt.lo,dr.r.nh.new.pcnt.hi,dr.r.nh.ret,dr.r.nh.ret.pcnt,dr.r.nh.ret.pcnt.lo,dr.r.nh.ret.pcnt.hi,dr.r.nh.unk,dr.r.nh.unk.pcnt,dr.r.nh.unk.pcnt.lo,dr.r.nh.unk.pcnt.hi,dst.rlt.hr.new,dst.rlt.hr.new.pcnt,dst.rlt.hr.new.pcnt.lo,dst.rlt.hr.new.pcnt.hi,dst.rlt.hr.ret,dst.rlt.hr.ret.pcnt,dst.rlt.hr.ret.pcnt.lo,dst.rlt.hr.ret.pcnt.hi,dst.rlt.rr.new,dst.rlt.rr.new.pcnt,dst.rlt.rr.new.pcnt.lo,dst.rlt.rr.new.pcnt.hi,dst.rlt.rr.ret,dst.rlt.rr.ret.pcnt,dst.rlt.rr.ret.pcnt.lo,dst.rlt.rr.ret.pcnt.hi,mdr.new,mdr.new.pcnt,mdr.new.pcnt.lo,mdr.new.pcnt.hi,mdr.ret,mdr.ret.pcnt,mdr.ret.pcnt.lo,mdr.ret.pcnt.hi,mdr.unk,mdr.unk.pcnt,mdr.unk.pcnt.lo,mdr.unk.pcnt.hi,xpert.new,xpert.ret,xpert.unk,xpert.dr.r.new,xpert.dr.r.new.pcnt,xpert.dr.r.new.pcnt.lo,xpert.dr.r.new.pcnt.hi,xpert.dr.r.ret,xpert.dr.r.ret.pcnt,xpert.dr.r.ret.pcnt.lo,xpert.dr.r.ret.pcnt.hi,xpert.dr.r.unk,xpert.dr.r.unk.pcnt,xpert.dr.r.unk.pcnt.lo,xpert.dr.r.unk.pcnt.hi,mdr.m,mdr.f,mdr.sexunk,nmdr.m,nmdr.f,nmdr.sexunk,rr.m,rr.f,rr.sexunk,nrr.m,nrr.f,nrr.sexunk,mdr.hivpos,mdr.hivneg,mdr.hivunk,nmdr.hivpos,nmdr.hivneg,nmdr.hivunk,rr.hivpos,rr.hivneg,rr.hivunk,nrr.hivpos,nrr.hivneg,nrr.hivunk,mdr.014,mdr.15plus,mdr.ageunk,nmdr.014,nmdr.15plus,nmdr.ageunk,rr.014,rr.15plus,rr.ageunk,nrr.014,nrr.15plus,nrr.ageunk,mdr.dst.rlt,mdr.dst.rlt.new,mdr.dst.rlt.ret,mdr.dst.rlt.unk,mdr.ds.fq2li,mdr.ds.fq2li.new,mdr.ds.fq2li.ret,mdr.ds.fq2li.unk,mdr.dr.fq,mdr.dr.fq.new,mdr.dr.fq.ret,mdr.dr.fq.unk,mdr.dr.2li,mdr.dr.2li.new,mdr.dr.2li.ret,mdr.dr.2li.unk,xdr,xdr.new,xdr.ret,xdr.unk,rr.dst.rlt,rr.ds.fq2li,rr.dr.fq,rr.dr.2li,rr.dr.fq.2li,rr.dst.rlt.fq,rr.fqr,rr.fqr.pcnt,rr.fqr.pcnt.lo,rr.fqr.pcnt.hi,rs.hr.dst.rlt.fq,rs.hr.fqr.pcnt,rs.hr.fqr.pcnt.lo,rs.hr.fqr.pcnt.hi,rr.dst.rlt.bdq,rr.bdqr,rr.bdqr.pcnt,rr.bdqr.pcnt.lo,rr.bdqr.pcnt.hi,rr.dst.rlt.dlm,rr.dlmr,rr.dlmr.pcnt,rr.dlmr.pcnt.lo,rr.dlmr.pcnt.hi,rr.dst.rlt.lzd,rr.lzdr,rr.lzdr.pcnt,rr.lzdr.pcnt.lo,rr.lzdr.pcnt.hi,rr.dst.rlt.cfz,rr.cfzr,rr.cfzr.pcnt,rr.cfzr.pcnt.lo,rr.cfzr.pcnt.hi,rr.dst.rlt.pa,rr.par.pcnt,rr.par.pcnt.lo,rr.par.pcnt.hi,rr.fqr.bdqr.lzdr,rr.fqr.bdqr.lzds,rr.fqr.bdqr.lzdu,rr.fqr.bdqs.lzdr,rr.fqr.bdqs.lzds,rr.fqr.bdqs.lzdu,rr.fqr.bdqu.lzdr,rr.fqr.bdqu.lzds,rr.fqr.bdqu.lzdu,who.comments
India,2010,IN,IND,356,SEA,Surveillance,1,1,,,,,,,,,2010,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,2011,IN,IND,356,SEA,Surveillance,1,1,,,,,,,,,2011,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,2012,IN,IND,356,SEA,Surveillance,1,1,,,,,,,,,2012,,,,,1,,,,,,,,,,,,,59188,,,,,,,,,,,,,,,55611,,,,,,,,,5298,,,,,,,,,,,,3305,,,,,,,,,,,,,,,,,,,,,,,,,,,,10734,,,,,,12455,,,,,,,,,1605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597,,,,411,,,,77,,,,,,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,2013,IN,IND,356,SEA,Surveillance,1,1,,,,,,,,,2013,,,,,,,,,,,,,,,,,,110029,,,,,,,,,,,,,,,97505,,,,,,,,,10427,,,,,,,,,,,,4274,,,,,,,,,,,,,,,,,,,,,,,,,,,,15010,,,,,,36073,,,,,,,,,3878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2239,,,,564,,,,631,,,,73,,,,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,2014,IN,IND,356,SEA,Surveillance,1,1,,,,,,,,,2014,,,,,1,,,,,,,,,,,7052,110477,0,,,,,,,,,,,,,4393,68834,0,1177,,,,18442,,,,0,,,,195,,,,3049,,,,0,,,,,,,,,,,,,,,,,,,,695,,,,10884,,,,0,,,,6363,57261,0,1118,,,,9807,,,,0,,,,8106,3473,0,43154,18494,0,,,,,,,565,8698,2316,2466,46852,12330,,,,,,,231,11348,0,1233,60415,0,,,,,,,3572,,,,1587,,,,1307,,,,116,,,,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,2015,IN,IND,356,SEA,Surveillance,1,1,,,,,,,,,2015,,,R,,,,,,,,,,1109204,245628,0,,,,,,,,,,,,,,,,0,91707,,0,,,,11802,,,,,,,,0,,,,3039,,,,,,,,,,,,,,,,,,,,,,,,0,,,,11120,,,,,,,,82955,100659,,1040,,,,13677,,,,,,,,,,,,,,,,,,,,369,10028,723,6762,72355,1470,,,,,,,407,10713,0,3935,76652,0,,,,,,,8976,,,,6956,,,,3030,,,,153,,,,1163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,2016,IN,IND,356,SEA,Surveillance,1,1,,,,,,,,,2016,,,,,,,,,,817239,182022,0,,,,,,,,,,,,,,,,,,,0,95662,,0,,,,9643,,,,,,,,0,,,,2695,,,,,,,,,,,,,,,,,,,,,,,,0,,,,9342,,,,,,,,175815,196238,,3708,,,,21513,,,,,,,,,,,,,,,,,,,,,,,,,,1218,35508,3193,16144,578256,44739,,,,,,,826,39093,0,5028,634111,0,22492,,,,,,,,,,,,,,,,2464,,,,22492,10931,10638,3387,2464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,2017,IN,IND,356,SEA,Surveillance,1,1,,,,,,,,,2017,,,,,,,,,,868769,176450,0,,,,,,,270825,156428,7976,,,,23232,,,,,,51827,26229,,,,,,,,,,,,,,,,,,,,,,,,,,6462,,,,7621,,,,2303,,,,5832,,,,2152,,,,5357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936,29023,1249,19802,360401,15842,,,,,,,624,30584,0,13862,382183,0,6787,,,,,,,,,,,,,,,,466,,,,21546,14176,7397,2093,2120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,2018,IN,IND,356,SEA,Surveillance,1,1,,,,,,,,,2018,,,,,,,,,,761445,226382,0,,,,,,,364292,148075,8987,,,,27248,,,,,,92398,87503,,,,,,,,,,,,,,,,,,,,,,,,,,4882,,,,7734,,,,3425,,,,5561,,,,3232,,,,5182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1336,27245,7654,23654,389451,63027,,,,,,,1854,34381,0,38628,437504,0,6832,,,,,,,,,,,,,,,,493,,,,34272,17909,15514,3698,2849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,2019,IN,IND,356,SEA,Surveillance,1,1,,,,,,,,,2019,,,R,,,,,,,908925,159958,0,,,,,,,699062,131162,18945,,,,18100,,,,,,196520,109762,,,,,,,,,,,,,,,,,,,,,,,,,,9267,,,,12652,,,,3802,,,,5654,,,,1886,,,,5323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952,28439,7654,31727,698425,63027,,,,,,,1708,35337,0,65041,728138,0,5431,,,,,,,,,,,,,,,,389,,,,,,,,,36748,13766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,2020,IN,IND,356,SEA,Surveillance,1,1,,,,,,,,,2020,,,A,,,,,,,570237,158910,0,,,,,,,557456,152177,14453,,,,20138,,,,53920,1804,152900,58866,,,,,,,,,,,,,,,,,,,,,,,,,,12757,,,,22991,,,,4427,,,,14413,,,,2764,,,,10114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16354,8088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,6,49,2,58,1159,6806,
India,2021,IN,IND,356,SEA,Surveillance,1,1,,,,,,,,,2021,,,,,,,,,,882353,176634,0,,,,,,,673008,128236,31847,,,,22352,,,,65789,20227,175057,46325,,,,,,,,,,,,,,,,,,,,,,,,,,19067,,,,14311,,,,12986,,,,10497,,,,9417,,,,7872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19752,10307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,3,7,130,7,117,1786,8248,
India,1995,IN,IND,356,SEA,Survey,12,0,Delhi State,16000000,12703,6008,All diagnostic centres,,,,,,,A,,,,Queensland Mycobacterium Reference Laboratory,Brisbane,Australia,,,,,,,,,,,,,,,,,,,,,,,,2240,,,,,,,,,,15.54,13.94,17.26,,,,,,,,,,0.71,0.41,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,13.3,11.83,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"* total notified TB cases and total retreatment an estimate based on national proportion, until provincial report becomes available"
India,1997,IN,IND,356,SEA,Survey,44,0,Tamil Nadu State,64800000,37254,7602,Cluster sampling,,,,,,,A,,,,Queensland Mycobacterium Reference Laboratory,Brisbane,Australia,,,,,,,,,,,,,,,,,,,,,,384,16,,,11.98,8.91,15.65,,25,7.27,52.38,,,,,,1.04,0.28,2.65,,0,0,17.08,,,,,,,,,,,,,,,,,,,,,,3.39,1.81,5.72,,25,7.27,52.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,* Combined estimates were calculated from resistance among new and retreatment cases but weighted by the proportion of retreatment cases in the NTP
India,1999,IN,IND,356,SEA,Survey,56,0,"North Arcot District, Tamil Nadu State",5664823,2000,952,All diagnostic centres,,,,,,,A,,,TB Research Centre,Indian Council of Medical Research,Chennai,India,,,,,,,,,,,,,,,,,,,,,,282,,,,20.57,16,25.76,,,,,,,,,,0,0,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,2.84,1.23,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"*Note must confirm population of new ss+ and Previously treated thought to be strongly biased, must decide whether to include with footnote or exclude.  Perhaps should not add to combined, may create bias. Must confirm population of district for 1999."
India,1999,IN,IND,356,SEA,Survey,57,0,"Raichur District, Karnataka State",1800000,1289,492,All diagnostic centres,,,,,,,A,,,TB Research Centre,Indian Council of Medical Research,Chennai,India,,,,,,,,,,,,,,,,,,,,,,278,,,,16.19,12.06,21.05,,,,,,,,,,0,0,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,2.52,1.02,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Previously treated are a biased sample as mostly (only) MDR cases were referred, therefore perhaps both previous/combined should be omitted and only new should be used."
India,2001,IN,IND,356,SEA,Survey,58,0,"Wardha District, Maharashtra State",1300000,726,183,All diagnostic centres,,,,,,,A,,,TB Research Centre,Indian Council of Medical Research,Chennai,India,,,,,,,,,,,,,,,,,,,,,,197,,,,14.72,10.09,20.45,,,,,,,,,,0,0,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,0.01,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,* 302 enrolled but final results for only 206.  Previous cases thought to be seriously bias.  Will need to discuss excluding previous/combined.  Also note that sampling was problematic.
India,2001,IN,IND,356,SEA,Survey,662,0,"Hoogli district, West Bengal State",5400000,2958,608,All diagnostic centres,8,2000,7,2001,,,A,,,TB Research Centre,Indian Council of Medical Research,Chennai,India,,,,,,,,,,,,,,,,,,,,,,263,,,,7.22,4.41,11.05,,,,,,,,,,0,0,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,3.04,1.32,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"* total notified TB cases an estimate based on national proportion, until provincial report becomes available. Ss+ estimates based on other districts."
India,2001,IN,IND,356,SEA,Survey,663,0,"Mayhurbhanj District, Orissa State",2400000,2130,155,All diagnostic centres,8,2000,5,2001,,,A,,,TB Research Centre,Indian Council of Medical Research,Chennai,India,,,,,,,,,,,,,,,,,,,,,,282,,,,1.77,0.58,4.09,,,,,,,,,,0,0,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,0.09,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"* total notified TB cases an estimate based on national proportion, until provincial report becomes available. Ss+ estimates based on other districts."
India,2004,IN,IND,356,SEA,Survey,637,0,"Ernakulam district, Kerala State",3200000,1117,262,All diagnostic centres,5,2004,9,2004,,,A,,,TB Research Centre,Indian Council of Medical Research,Chennai,India,,,,,,,,,,,,,,,,,,,,,,305,,,,6.89,4.31,10.33,,,,,,,,,,1.64,0.53,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,1.97,0.73,4.23,,,,,,,,,,,,,,,,,,,,,,,,0,0,6,0,0,299,,,,,,,,,,,,,,,,,,,0,6,0,1,268,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both public and private sector were included.  (20/29 government) (7/12 private)
India,2006,IN,IND,356,SEA,Survey,636,0,Gujarat State,54900000,30289,15986,Cluster sampling,8,2005,6,2006,,rranju15@hotmail.com,A,,,TB Research Centre,Indian Council of Medical Research,Chennai,India,,,,,,,,,,,,,,,,,,,,,,1571,1047,,,8.66,7.26,10.24,,19.39,16.81,22.25,,,,,,0.19,0.04,0.56,,0.76,0.33,1.51,,,,,,,,,,,,,,,,,,,,,,2.36,1.66,3.25,,17.38,14.95,20.1,,,,,,,,,,,,,,,,,,,,154,61,2,1755,590,54,,,,,,,,,,,,,,,,,,,1,214,2,34,2311,54,,,,,,,216,,,216,,,,,52,,,52,,,,,7,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Every month all co-investigators compared information and discussed results.
India,2009,IN,IND,356,SEA,Survey,2029,0,Andhra Pradesh State,78000000,49935,16329,,9,2008,12,2009,Dr Ashok Kumar,ddgtb@rntcp.org,A,1,,TB Research Centre,Indian Council of Medical Research,Chennai,India,,,,,,,1541,917,0,,,,,,,,,,,,,1541,917,0,,7.6,6.2,9.1,,16.6,14.3,18.8,,,,,,0.6,0.2,0.9,,1.5,0.7,2.4,,,,,,,,,,,,,,,,,,,,,,2.1,1.4,2.9,,11.9,9.5,14.4,,,,,,,,,,,,,,,,,,,,119,24,0,1755,560,0,,,,,,,17,86,40,152,1397,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,2016,IN,IND,356,SEA,Survey,100,1,,,,,Cluster sampling,7,2014,5,2016,Dr Jagdish Prasad,,A,,,TB Research Centre,Indian Council of Medical Research,Chennai,India,3064,1893,,,,,,,,3064,1893,,2.8,2.3,3.5,,11.7,10.3,13.2,,,3064,1893,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1,10,12.2,,25.1,23.1,27.1,,2.8,2.3,3.5,,11.7,10.3,13.2,,2.8,2.3,3.5,,11.6,10.2,13.2,,,,,3075,1896,,,2.8,2,3.5,,11.6,10,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,,,307,,,,,,,,,,,,,4,,,4,307,233,67,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,1999,IE,IRL,372,EUR,Surveillance,61,1,,,,,,,,,1999,,,A,,,"Health Protection Agency Mycobacterium Reference Unit, Centre for Infectious Disease",Barts and The London School of Medicine and Dentistry,London,United Kingdom of Great Britain and Northern Ireland,,,,,,,,,,,,,,,,,,,,,,101,22,,1,,,,0,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137 of unknown status are added to the combined total
Ireland,2000,IE,IRL,372,EUR,Surveillance,62,1,,,,,,,,,2000,,,A,,,"Health Protection Agency Mycobacterium Reference Unit, Centre for Infectious Disease",Barts and The London School of Medicine and Dentistry,London,United Kingdom of Great Britain and Northern Ireland,,,,,,,,,,,,,,,,,,,,,,136,26,54,3,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,1,209,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54 isolates of unknown status have been added to the combined column
Ireland,2001,IE,IRL,372,EUR,Surveillance,313,1,,,,,,,,,2001,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,14,23,1,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,102,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,2002,IE,IRL,372,EUR,Surveillance,366,1,,,,,,,,,2002,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,11,40,8,,,,1,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,233,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,2003,IE,IRL,372,EUR,Surveillance,434,1,,,,,,,,,2003,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,10,52,7,,,,1,,,,3,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,1,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,4,247,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,2004,IE,IRL,372,EUR,Surveillance,490,1,,,,,,,,,2004,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,9,57,8,,,,0,,,,5,,,,2,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,2,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,4,257,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,2005,IE,IRL,372,EUR,Surveillance,547,1,,,,,,,,,2005,,,A,1,,"Health Protection Agency Mycobacterium Reference Unit, Centre for Infectious Disease",Barts and The London School of Medicine and Dentistry,London,United Kingdom of Great Britain and Northern Ireland,,,,,,,,,,,,,,,,,,,,,,200,10,63,5,,,,1,,,,4,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,5,265,0,,,,,,,3,,,3,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,2006,IE,IRL,372,EUR,pre-2010 TME data collection,10000,1,,,,,,,,,2006,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,5,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,2007,IE,IRL,372,EUR,pre-2010 TME data collection,10000,1,,,,,,,,,2007,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,2,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,11,277,0,,,,,,,0,,,0,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,2008,IE,IRL,372,EUR,Surveillance,1031,1,,,,,,,,,2008,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,8,24,5,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,0,,,,1,,,,,,,,,,,,,,,,,,,2,1,0,94,49,0,,,,,,,,,,,,,,,,,,,0,3,0,4,139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,2009,IE,IRL,372,EUR,Surveillance,1,1,,,,,,,,,2009,,,A,,,,,,,,,,,,,266,34,42,,,,,,,,,,,,,252,30,41,13,,,,3,,,,1,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,11,88,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,2010,IE,IRL,372,EUR,Surveillance,1,1,,,,,,,,,2010,,,A,,,,,,,,,,,,,224,24,33,,,,,,,,,,,,,220,24,31,11,,,,2,,,,1,,,,2,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,2,,,,0,,,,0,,,,,,,,,,,,,,,,,,,2,0,0,168,105,0,,,,,,,0,1,1,11,48,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,2011,IE,IRL,372,EUR,Surveillance,1,1,,,,,,,,,2011,,,A,,,,,,,,,,,,,201,15,61,,,,,,,,,,,,,184,14,51,7,,,,2,,,,3,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,1,,,,2,,,,,,,,,,,,,,,,,,,2,1,0,152,94,0,,,,,,,1,1,1,19,82,145,,,,,,,0,3,0,2,244,0,,,,,,,1,,,,1,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
